流水號,擷取日期,發布日期,分類,優先級,地區,來源名稱,標題,摘要,原文網址,PPT候選,素材建議,引用格式,中文判讀,建議行動,PPT切角,圖片網址,圖片使用提醒,擷取模式
"2026-08-12-035","2026-08-12","Tue, 11 Aug 2026 07:13:30 GMT","法規更新","high","全球","The Lewiston Tribune","Clarkston police addressing electric scooter regulations - The Lewiston Tribune","Clarkston police addressing electric scooter regulations &nbsp;&nbsp; The Lewiston Tribune","https://news.google.com/rss/articles/CBMipAFBVV95cUxQem9mTHhZeGI0WllRSkkwdmt5V1dPRy1lbm1xaVN3czc5MTh5NzBSTzNaNVZvTlI4cjE1ZmNEWDBnckJJXzlPWmNtZjZvT25mcVVGSUpkdkpFZDY1MS1ucEZYQ3dnNlE3RVU1RGFnaFBLV2RHZUNqbnNBdENTSGpyZ3J0QnctOFpxaGNSRV93MW5wVzAwUnpLTGpPRVpTblNOc0RidA?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","The Lewiston Tribune｜Tue, 11 Aug 2026 07:13:30 GMT｜Clarkston police addressing electric scooter regulations - The Lewiston Tribune｜https://news.google.com/rss/articles/CBMipAFBVV95cUxQem9mTHhZeGI0WllRSkkwdmt5V1dPRy1lbm1xaVN3czc5MTh5NzBSTzNaNVZvTlI4cjE1ZmNEWDBnckJJXzlPWmNtZjZvT25mcVVGSUpkdkpFZDY1MS1ucEZYQ3dnNlE3RVU1RGFnaFBLV2RHZUNqbnNBdENTSGpyZ3J0QnctOFpxaGNSRV93MW5wVzAwUnpLTGpPRVpTblNOc0RidA?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車、法規／政策。本則可能牽動上路資格、產品規格、補助或營運規則。","核對適用國家／城市、生效日期與是否影響速度、功率、保險或認證。","可作為法規地圖、合規風險或市場進入策略頁面的來源。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-036","2026-08-12","Tue, 11 Aug 2026 06:57:54 GMT","品牌新品","normal","全球","KOMO","Bellevue launches Lime e-bike, scooter program amid growing safety concerns - KOMO","Bellevue launches Lime e-bike, scooter program amid growing safety concerns &nbsp;&nbsp; KOMO","https://news.google.com/rss/articles/CBMimgJBVV95cUxOMmowMEc0bjF4LWQwV1g4dEROeTU5NEFPUEhOMTZWeDZtSkh4dFpTQV8yNjBsa2ZmRTNoSnFZOExVSTNNZmt3OHRkMzVOUUZhbG1zU2VTekEtQVFUSl9qTUFLaFRVckJEejdES1FibklObVdDUjMtaWdaOWFzVVRoeERjaWNIQVBkNXg2SnJQOUlFMXczVFhmekh0VUt4N3JnbzlVRjI3RFdNME1iN3QxRnh1SHpOYjk2Umc0OFJNbmd5TlZYNGZlNVdDUHg3VmVMUE44aTFYX1V0N21tUUdSbXJ1YzlnRmpVZGcxdnotakpJNnFPUDJvT3pMT282eEJzbU5sRHhCUmVhYmxCa0Y3SHVmVGZyb3VxSVE?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","KOMO｜Tue, 11 Aug 2026 06:57:54 GMT｜Bellevue launches Lime e-bike, scooter program amid growing safety concerns - KOMO｜https://news.google.com/rss/articles/CBMimgJBVV95cUxOMmowMEc0bjF4LWQwV1g4dEROeTU5NEFPUEhOMTZWeDZtSkh4dFpTQV8yNjBsa2ZmRTNoSnFZOExVSTNNZmt3OHRkMzVOUUZhbG1zU2VTekEtQVFUSl9qTUFLaFRVckJEejdES1FibklObVdDUjMtaWdaOWFzVVRoeERjaWNIQVBkNXg2SnJQOUlFMXczVFhmekh0VUt4N3JnbzlVRjI3RFdNME1iN3QxRnh1SHpOYjk2Umc0OFJNbmd5TlZYNGZlNVdDUHg3VmVMUE44aTFYX1V0N21tUUdSbXJ1YzlnRmpVZGcxdnotakpJNnFPUDJvT3pMT282eEJzbU5sRHhCUmVhYmxCa0Y3SHVmVGZyb3VxSVE?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車、電動滑板車、新品上市。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-037","2026-08-12","Tue, 11 Aug 2026 06:39:49 GMT","安全召回","high","全球","Ohio House of Representatives (.gov)","Rep. Robb Blasdel Addresses E-Bike and E-Scooter Safety Concerns in District 79 - Ohio House of Representatives (.gov)","Rep. Robb Blasdel Addresses E-Bike and E-Scooter Safety Concerns in District 79 &nbsp;&nbsp; Ohio House of Representatives (.gov)","https://news.google.com/rss/articles/CBMi2gFBVV95cUxQYjNqTEstdFhZYXY0Rk9XUVZrYWNBTzk3cU9BQk45SjFfeXhWaXhmb2cyamFZT29pVWZsNWZqWFlVVWlYdlhDZUR5cElKTl80WkZBSjNwcVcxUWd5VzJuaHAwbUN5U0pPdmJ6RnRyaWo1ZVZkNVgyQ1ZWbURyQkRreVNnb2daQ3A1VVZzcE1odmRzVkV3SFdjdkg3RnozeDVUVzNsMWRTbjJYMnpkdy1lb0tmTmVZNDdqckZrWVNCRW9aSVZSZjNqYmRWbWdOeTlUd25SVWZhdDliZw?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Ohio House of Representatives (.gov)｜Tue, 11 Aug 2026 06:39:49 GMT｜Rep. Robb Blasdel Addresses E-Bike and E-Scooter Safety Concerns in District 79 - Ohio House of Representatives (.gov)｜https://news.google.com/rss/articles/CBMi2gFBVV95cUxQYjNqTEstdFhZYXY0Rk9XUVZrYWNBTzk3cU9BQk45SjFfeXhWaXhmb2cyamFZT29pVWZsNWZqWFlVVWlYdlhDZUR5cElKTl80WkZBSjNwcVcxUWd5VzJuaHAwbUN5U0pPdmJ6RnRyaWo1ZVZkNVgyQ1ZWbURyQkRreVNnb2daQ3A1VVZzcE1odmRzVkV3SFdjdkg3RnozeDVUVzNsMWRTbjJYMnpkdy1lb0tmTmVZNDdqckZrWVNCRW9aSVZSZjNqYmRWbWdOeTlUd25SVWZhdDliZw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車、電動滑板車。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-038","2026-08-12","Tue, 11 Aug 2026 05:31:32 GMT","產業趨勢","normal","全球","cw34.com","Troopers seek Ford F-150 driver after deadly e-bike hit-and-run in Vero Beach - cw34.com","Troopers seek Ford F-150 driver after deadly e-bike hit-and-run in Vero Beach &nbsp;&nbsp; cw34.com","https://news.google.com/rss/articles/CBMiiwNBVV95cUxNMmZvMDZCQm9DaTNiN1NBQUEyVEN3empCV1VxVXZMeUxyRlZKYnlsNlFYSmx1UXpGNVRreXZtVWRhU3ppZ3kwYmdBNGVMM2V3YmxGWXJxTlgyOGNMOGFWVWpFd1FyN2tEeGJSNHhlQXpHLUUyYnBCNm1tUlN6TjFrYUhGbFRVNnFrM2lRc1lqa3JQcllnYTZUNEw0UWVNeXdDSFFMVnAwdE1KdFVvZERQUG53UFFzWEpLSkN1RHdJbElWV2xGMGxFd1Fpd3lSalYxMHFMODBSa0VSUE55Q2d2Qk9Cd2lGd2FFaFFhaXd0WnY1SWZINDJWQ2NoTUo0Q0dZbVNnNmIzT2xrRkI4MGgySHFPNHM4ZXppQ0p2ZE1KVjVvUC1UZFdueWt3eTNicFk1ak8zUG11SHRMSWxrNm1IbmN6VzkwZnUxNVFHZUdXTXV1Q3liRE9idTdnODAwMFRjWGVDLW05ejVXNVNBRGNZWmtvenFOR1QxZUE5amRYSFF5TzV5UGVibU9HZw?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","cw34.com｜Tue, 11 Aug 2026 05:31:32 GMT｜Troopers seek Ford F-150 driver after deadly e-bike hit-and-run in Vero Beach - cw34.com｜https://news.google.com/rss/articles/CBMiiwNBVV95cUxNMmZvMDZCQm9DaTNiN1NBQUEyVEN3empCV1VxVXZMeUxyRlZKYnlsNlFYSmx1UXpGNVRreXZtVWRhU3ppZ3kwYmdBNGVMM2V3YmxGWXJxTlgyOGNMOGFWVWpFd1FyN2tEeGJSNHhlQXpHLUUyYnBCNm1tUlN6TjFrYUhGbFRVNnFrM2lRc1lqa3JQcllnYTZUNEw0UWVNeXdDSFFMVnAwdE1KdFVvZERQUG53UFFzWEpLSkN1RHdJbElWV2xGMGxFd1Fpd3lSalYxMHFMODBSa0VSUE55Q2d2Qk9Cd2lGd2FFaFFhaXd0WnY1SWZINDJWQ2NoTUo0Q0dZbVNnNmIzT2xrRkI4MGgySHFPNHM4ZXppQ0p2ZE1KVjVvUC1UZFdueWt3eTNicFk1ak8zUG11SHRMSWxrNm1IbmN6VzkwZnUxNVFHZUdXTXV1Q3liRE9idTdnODAwMFRjWGVDLW05ejVXNVNBRGNZWmtvenFOR1QxZUE5amRYSFF5TzV5UGVibU9HZw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則提供市場、投資、通路或合作的早期訊號。","辨識消息是官方公告、媒體觀察或單一市場事件；以第二來源交叉驗證。","可作為市場趨勢、機會假設或高階主管簡報的觀察素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-039","2026-08-12","Tue, 11 Aug 2026 05:23:00 GMT","產業趨勢","normal","全球","KPTV","E-bike rider shot in downtown Portland; witnesses allege road dispute - KPTV","E-bike rider shot in downtown Portland; witnesses allege road dispute &nbsp;&nbsp; KPTV","https://news.google.com/rss/articles/CBMipwFBVV95cUxNRXplblVBVEpwN1JqYzN0V211bzAwYmNLeVBoUGlfck85eWJDZTNtY0hNRW9ZYmFsdndzTUp4NmlENmpMNUJZR1c1V1duZ1NIS3RPTzFfTTdUdFpQbGFUTTNaWkprSXVlaU5CTlFSR2ZobHhJWXE5NThycmdONUIxR0plSkhuMWxYbDZnV2o3RkZFRGJOR1ZIMTEtZXZNY0xFMXpYYWhJNA?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","KPTV｜Tue, 11 Aug 2026 05:23:00 GMT｜E-bike rider shot in downtown Portland; witnesses allege road dispute - KPTV｜https://news.google.com/rss/articles/CBMipwFBVV95cUxNRXplblVBVEpwN1JqYzN0V211bzAwYmNLeVBoUGlfck85eWJDZTNtY0hNRW9ZYmFsdndzTUp4NmlENmpMNUJZR1c1V1duZ1NIS3RPTzFfTTdUdFpQbGFUTTNaWkprSXVlaU5CTlFSR2ZobHhJWXE5NThycmdONUIxR0plSkhuMWxYbDZnV2o3RkZFRGJOR1ZIMTEtZXZNY0xFMXpYYWhJNA?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則提供市場、投資、通路或合作的早期訊號。","辨識消息是官方公告、媒體觀察或單一市場事件；以第二來源交叉驗證。","可作為市場趨勢、機會假設或高階主管簡報的觀察素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-040","2026-08-12","Tue, 11 Aug 2026 04:00:37 GMT","產業趨勢","normal","全球","Finger Lakes Daily News","Rochester Man Arrested for Stolen E-Bike in Bloomfield - Finger Lakes Daily News","Rochester Man Arrested for Stolen E-Bike in Bloomfield &nbsp;&nbsp; Finger Lakes Daily News","https://news.google.com/rss/articles/CBMiqwFBVV95cUxNZkZ0eEpkZ3o2Z29aUk44bzhjLU1rYTEtWVNMMmtyTVVZSmxOLUVaRTUtbGtKemIzV1lMbk16XzUzak5mVzN4cTk5Q2xmZWJIMGlOUmM4VV9CUVRkbGdRMjg4bDBmTlUwUUl6Q2NjNDlVWVg5TVpWVnY5TmEzb1lLZFdMUVdvbENmUzJ4WGM5YkpSLTJKN24xMUc1VUV1US1ZT21NUm5fZ2FONzg?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Finger Lakes Daily News｜Tue, 11 Aug 2026 04:00:37 GMT｜Rochester Man Arrested for Stolen E-Bike in Bloomfield - Finger Lakes Daily News｜https://news.google.com/rss/articles/CBMiqwFBVV95cUxNZkZ0eEpkZ3o2Z29aUk44bzhjLU1rYTEtWVNMMmtyTVVZSmxOLUVaRTUtbGtKemIzV1lMbk16XzUzak5mVzN4cTk5Q2xmZWJIMGlOUmM4VV9CUVRkbGdRMjg4bDBmTlUwUUl6Q2NjNDlVWVg5TVpWVnY5TmEzb1lLZFdMUVdvbENmUzJ4WGM5YkpSLTJKN24xMUc1VUV1US1ZT21NUm5fZ2FONzg?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車。本則提供市場、投資、通路或合作的早期訊號。","辨識消息是官方公告、媒體觀察或單一市場事件；以第二來源交叉驗證。","可作為市場趨勢、機會假設或高階主管簡報的觀察素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-041","2026-08-12","Tue, 11 Aug 2026 03:58:00 GMT","安全召回","high","全球","News-Medical","What 38,000 trauma and incident records reveal about e-scooter safety - News-Medical","What 38,000 trauma and incident records reveal about e-scooter safety &nbsp;&nbsp; News-Medical","https://news.google.com/rss/articles/CBMitwFBVV95cUxQN00tMEhXbERpOGJWUmlTZTVqWHMyY0dGcVd3YzMyMEJQVGdWWnFQZUI4ZHJlZi14QzFndW1IV2dBYzJiZmNWSXJnSk85WThvZktvUDFwdGZRakhfM0VBMGpSLS1LbFZXN012ekItUER4LW9QY1VVeUs2dndQOWNHSVV0dVk5MHVSY2VoSEtqQS1SbzNSUk9nYmk4M0N2cHpKMmhlc0k5MF9Qc1A4OU84Wlp2Vm9oS3c?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","News-Medical｜Tue, 11 Aug 2026 03:58:00 GMT｜What 38,000 trauma and incident records reveal about e-scooter safety - News-Medical｜https://news.google.com/rss/articles/CBMitwFBVV95cUxQN00tMEhXbERpOGJWUmlTZTVqWHMyY0dGcVd3YzMyMEJQVGdWWnFQZUI4ZHJlZi14QzFndW1IV2dBYzJiZmNWSXJnSk85WThvZktvUDFwdGZRakhfM0VBMGpSLS1LbFZXN012ekItUER4LW9QY1VVeUs2dndQOWNHSVV0dVk5MHVSY2VoSEtqQS1SbzNSUk9nYmk4M0N2cHpKMmhlc0k5MF9Qc1A4OU84Wlp2Vm9oS3c?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-042","2026-08-12","Tue, 11 Aug 2026 03:54:24 GMT","產業趨勢","normal","全球","Mshale","""2025 Bajaj Chetak: The Modern Classic Electric Scooter Redefining Urban Mobility"" People's Postcode Lottery (Rj2oMKAqIl) - Mshale","""2025 Bajaj Chetak: The Modern Classic Electric Scooter Redefining Urban Mobility"" People's Postcode Lottery (Rj2oMKAqIl) &nbsp;&nbsp; Mshale","https://news.google.com/rss/articles/CBMiW0FVX3lxTFBqLXFncTNuT0xfX0dJbWRkWGpHOEthdldtX2ZYcFdJclRWVC1nWVlCUEJwWHNWRFdRd2xvMjVTU1JZdnBlbkxQc1NDX1NBMnUwSXNJTWFqTlgzYVE?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Mshale｜Tue, 11 Aug 2026 03:54:24 GMT｜""2025 Bajaj Chetak: The Modern Classic Electric Scooter Redefining Urban Mobility"" People's Postcode Lottery (Rj2oMKAqIl) - Mshale｜https://news.google.com/rss/articles/CBMiW0FVX3lxTFBqLXFncTNuT0xfX0dJbWRkWGpHOEthdldtX2ZYcFdJclRWVC1nWVlCUEJwWHNWRFdRd2xvMjVTU1JZdnBlbkxQc1NDX1NBMnUwSXNJTWFqTlgzYVE?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則提供市場、投資、通路或合作的早期訊號。","辨識消息是官方公告、媒體觀察或單一市場事件；以第二來源交叉驗證。","可作為市場趨勢、機會假設或高階主管簡報的觀察素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-043","2026-08-12","Tue, 11 Aug 2026 02:48:45 GMT","品牌新品","normal","全球","Long Beach Watchdog","Man dies after e-scooter hits pickup truck, police say - Long Beach Watchdog","Man dies after e-scooter hits pickup truck, police say &nbsp;&nbsp; Long Beach Watchdog","https://news.google.com/rss/articles/CBMigwFBVV95cUxQNnp0TS1uUGEtX1dCQkYzMm5wN3RxTlpBdVlPMk1YY1RqTGZOQnQ2WEFsRDlvU2l3TU5wemVCTWlPQVVlMmxySFZBYmJpaWY0QU9nVGdkSWE5WkZ5VjRGdFNSalpjMzFRRzhuM1dGcWt3UFRtbEY1eGtNNkRjd2dFZndQOA?oc=5","可備用","先確認原文授權；簡報請保留來源名稱與網址。","Long Beach Watchdog｜Tue, 11 Aug 2026 02:48:45 GMT｜Man dies after e-scooter hits pickup truck, police say - Long Beach Watchdog｜https://news.google.com/rss/articles/CBMigwFBVV95cUxQNnp0TS1uUGEtX1dCQkYzMm5wN3RxTlpBdVlPMk1YY1RqTGZOQnQ2WEFsRDlvU2l3TU5wemVCTWlPQVVlMmxySFZBYmJpaWY0QU9nVGdkSWE5WkZ5VjRGdFNSalpjMzFRRzhuM1dGcWt3UFRtbEY1eGtNNkRjd2dFZndQOA?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車。本則屬產品、服務或品牌動態。","核對售價、續航、重量、上市市場與同級競品，再判定是否需要深入追蹤。","可作為新品雷達、競品比較或產品定位頁面的素材。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-044","2026-08-12","Tue, 11 Aug 2026 01:11:11 GMT","安全召回","urgent","全球","Long Beach Post","Man riding e-scooter killed in crash with pickup truck, Long Beach police say - Long Beach Post","Man riding e-scooter killed in crash with pickup truck, Long Beach police say &nbsp;&nbsp; Long Beach Post","https://news.google.com/rss/articles/CBMihgFBVV95cUxNeGljaDBJY0pSSWZZMy1sNTlIeGVRdlBkQU4wYXpGaGRhWmN2SnlHb00yQlA2UGRlTEV6TEVWdEpLRVEwVjVnTlI3cXRoTjFCNEJ1aWlLMTR6VHpKSlFYZ2p5VGM0YzM5dzJDQ2pxZUc5SlVqdzVtem43d21vekYzOWN6eEhadw?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Long Beach Post｜Tue, 11 Aug 2026 01:11:11 GMT｜Man riding e-scooter killed in crash with pickup truck, Long Beach police say - Long Beach Post｜https://news.google.com/rss/articles/CBMihgFBVV95cUxNeGljaDBJY0pSSWZZMy1sNTlIeGVRdlBkQU4wYXpGaGRhWmN2SnlHb00yQlA2UGRlTEV6TEVWdEpLRVEwVjVnTlI3cXRoTjFCNEJ1aWlLMTR6VHpKSlFYZ2p5VGM0YzM5dzJDQ2pxZUc5SlVqdzVtem43d21vekYzOWN6eEhadw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動滑板車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-045","2026-08-12","Tue, 11 Aug 2026 00:25:33 GMT","安全召回","urgent","全球","Mshale","November Fire And Plane Drops On Fire - Oceanside CA Electric Bicycle (twS3j0SWfT) - Mshale","November Fire And Plane Drops On Fire - Oceanside CA Electric Bicycle (twS3j0SWfT) &nbsp;&nbsp; Mshale","https://news.google.com/rss/articles/CBMiW0FVX3lxTE9na0tQdmktZ2JSOFZ2SmVCQ1hXc3k3OW1VT1FDblhrY2tMSThUUkw5Q0E0bTBNQWROYkI5aktQc084Q1pTY3p4bEhzZ0daQTdrQWhUN1NGQVlBUDg?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Mshale｜Tue, 11 Aug 2026 00:25:33 GMT｜November Fire And Plane Drops On Fire - Oceanside CA Electric Bicycle (twS3j0SWfT) - Mshale｜https://news.google.com/rss/articles/CBMiW0FVX3lxTE9na0tQdmktZ2JSOFZ2SmVCQ1hXc3k3OW1VT1FDblhrY2tMSThUUkw5Q0E0bTBNQWROYkI5aktQc084Q1pTY3p4bEhzZ0daQTdrQWhUN1NGQVlBUDg?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-046","2026-08-12","Mon, 10 Aug 2026 22:39:00 GMT","安全召回","high","全球","Global News","Toronto police launch 2 week e-bike, e-scooter safety blitz - Global News","Toronto police launch 2 week e-bike, e-scooter safety blitz &nbsp;&nbsp; Global News","https://news.google.com/rss/articles/CBMimwFBVV95cUxQWEJOQXpGQi1qQURRdjBPaUJyWlBERU1wcmM4bXpPek1mb3JjX1FobnhBN3R5UHVtZFVGbVJkbjMtU3MzTWp4cWhxWWppa2w3TmdfenF3aDBRMURrMGR2OG9idW9IUDVHT25QaERSSWpZRFphSmEybktnbTczNUdJa1NROEhTd1lxRlExVFJKRUp1Q1ZES21EQURpYw?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Global News｜Mon, 10 Aug 2026 22:39:00 GMT｜Toronto police launch 2 week e-bike, e-scooter safety blitz - Global News｜https://news.google.com/rss/articles/CBMimwFBVV95cUxQWEJOQXpGQi1qQURRdjBPaUJyWlBERU1wcmM4bXpPek1mb3JjX1FobnhBN3R5UHVtZFVGbVJkbjMtU3MzTWp4cWhxWWppa2w3TmdfenF3aDBRMURrMGR2OG9idW9IUDVHT25QaERSSWpZRFphSmEybktnbTczNUdJa1NROEhTd1lxRlExVFJKRUp1Q1ZES21EQURpYw?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車、電動滑板車、新品上市。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
"2026-08-12-047","2026-08-12","Mon, 10 Aug 2026 20:54:18 GMT","安全召回","urgent","全球","Daily American Republic","Missouri Highway Patrol investigates fatal Kennett electric bicycle crash - Daily American Republic","Missouri Highway Patrol investigates fatal Kennett electric bicycle crash &nbsp;&nbsp; Daily American Republic","https://news.google.com/rss/articles/CBMiWkFVX3lxTE96d29IelFLbDRxWUw3REdKOXlqMWlzTmxUbnBKOE9aSEpOOHl3bkF4dEdhajJKTUtfNW45OUdzQnNYOXJWSmI1RjlmMlFQUFdVSDVzQkNsME5pUQ?oc=5","建議優先製作","先確認原文授權；簡報請保留來源名稱與網址。","Daily American Republic｜Mon, 10 Aug 2026 20:54:18 GMT｜Missouri Highway Patrol investigates fatal Kennett electric bicycle crash - Daily American Republic｜https://news.google.com/rss/articles/CBMiWkFVX3lxTE96d29IelFLbDRxWUw3REdKOXlqMWlzTmxUbnBKOE9aSEpOOHl3bkF4dEdhajJKTUtfNW45OUdzQnNYOXJWSmI1RjlmMlFQUFdVSDVzQkNsME5pUQ?oc=5｜擷取日 2026-08-12","自動判讀焦點：電動輔助自行車、安全風險。本則屬安全訊號，應先確認涉及的產品、地點、批次與事故／召回範圍。","先開啟原文核對型號、受影響市場與官方處置；若涉及自家產品，立即建立內部追蹤。","可作為安全風險、使用情境或品質管理頁面的佐證。","https://lh3.googleusercontent.com/J6_coFbogxhRI9iM864NL_liGXvsQp2AupsKei7z0cNNfDvGUmWUy20nuUhkREQyrpY4bEeIBuc=s0-w300","圖片來自原始 RSS／報導縮圖；對外使用前請回原文確認授權。","公開來源自動擷取"
